JHS_AVE,171_SHS,172_SHS,181_SHS,182_SHS,191_UNTS,191_GPA,192_UNTS,192_GPA,201_UNTS,201_GPA,202_UNTS,202_GPA,COLL_GPA_AVERAGE,SHS_GPA_AVERAGE,UNITS_AVERAGE,SEX,AGE,IS_PROVINCE,IS_LIVING_WITH_FAMILY,IS_BOARDING,JHS_TYPE,IS_SCHOLAR,PARENTS_MONTHLY_INCOME,FATHER_EDUC_BACKGROUND,MOTHER_EDUC_BACKGROUND,IS_GRADUATE
1.9,1.8,1.8,1.6,1.6,30,2,29,2,33,1.9,32,1.9,2,1.7,31,F,17,0,1,0,G,1,3,3,2,Completed
1.4,2,2,1.8,1.8,29,1.5,29,1.4,26,1.5,27,1.5,1.5,1.9,27.8,F,18,0,1,0,G,1,2,4,3,Completed
1.8,1.8,1.8,1.8,1.6,18,2.1,18,1.9,14,5,17,2,2.8,1.8,16.8,F,18,1,1,0,P,0,2,4,4,Not Completed
2.1,2,2,2,1.6,25,2.3,22,2.3,26,2.4,25,2.2,2.3,1.9,24.5,F,18,0,1,0,G,0,2,4,4,Completed
1.6,1.8,1.6,1.6,1.6,26,1.6,25,2,22,1.9,22,2,1.9,1.7,23.8,M,18,0,1,0,P,1,3,4,3,Completed
2.5,2,2,2,2,26,1.8,26,2,0,5,0,5,3.5,2,13,F,17,1,0,1,G,0,2,4,4,Not Completed
2.4,1.8,1.8,2,1.8,29,1.5,29,1.7,29,1.6,29,1.6,1.6,1.9,29,F,19,0,1,0,P,1,4,3,2,Completed
2,2.2,2.4,2,2.2,26,2.3,26,2.3,23,2.6,23,2.4,2.4,2.2,24.5,M,19,1,0,1,G,1,2,4,3,Not Completed
1.1,1.4,1.4,1.4,1.4,26,2.2,24,2.2,26,2.8,26,3.1,2.6,1.4,25.5,M,17,1,0,1,G,1,2,4,4,Not Completed
1.9,1.4,1.4,1.6,1.4,32,2.1,24,5,18,5,0,5,4.3,1.5,18.5,F,20,1,1,0,G,1,2,4,3,Not Completed
1.9,1.9,2,2,1.8,26,1.9,27,1.8,30,1.9,28,3,2.2,1.9,27.8,F,17,0,1,0,G,1,3,4,3,Not Completed
2.2,1.8,1.8,2,2,26,2.2,26,2.4,23,2.6,23,2.5,2.4,1.9,24.5,M,20,0,1,0,G,1,2,4,2,Not Completed
2.1,1.8,2,2.4,2.4,23,1.8,26,1.9,23,1.9,23,1.9,1.9,2.2,23.8,M,18,1,0,1,P,1,2,2,2,Completed
2,2,1.8,1.8,1.8,32,1.9,26,2,29,2.1,27,2.2,2.1,1.9,28.5,M,18,1,0,1,G,0,3,4,2,Completed
1.3,1.7,1.8,1.8,1.8,30,2.2,29,2.2,33,2.7,26,2.6,2.4,1.8,29.5,F,17,1,0,1,G,0,4,4,3,Not Completed
2.2,2,2.2,1.8,1.8,29,5,0,5,0,5,0,5,5,2,7.3,M,19,0,1,0,G,0,3,4,4,Not Completed
2.2,2,2,1.6,1.8,22,2.1,24,3,23,5,0,5,3.8,1.9,17.3,M,18,0,1,0,G,0,3,2,2,Not Completed
2.3,1.8,2,2,2,29,2.1,29,2,23,1.8,26,2,2,2,26.8,M,18,0,1,0,G,1,2,4,3,Completed
2.1,1.9,1.8,2,1.8,26,1.7,26,1.6,23,1.4,23,1.4,1.5,1.9,24.5,M,18,0,1,0,G,1,3,4,3,Not Completed
2.4,2,2.2,2,2.2,22,2.4,21,2.7,20,5,25,2.2,3.1,2.1,22,M,19,0,1,0,G,1,3,2,2,Not Completed
1.5,1.6,1.4,1.4,1.2,29,2.2,29,2.6,23,1.9,17,2.5,2.3,1.4,24.5,F,18,0,1,0,G,0,4,3,2,Completed
2.1,1.7,2,1.8,2,26,1.6,25,1.8,22,2,22,2,1.9,1.9,23.8,F,18,0,1,0,P,1,2,2,2,Completed
2,1.6,1.6,1.6,1.4,29,2.3,26,2.7,23,2.3,20,2.3,2.4,1.6,24.5,F,18,0,1,0,G,1,2,4,4,Not Completed
1.4,1.4,1.4,1.6,1.4,29,2.2,29,1.9,23,2.3,20,2.2,2.2,1.5,25.3,F,18,0,1,0,G,1,2,4,4,Completed
2.2,2,2.4,2.1,1.8,29,2.4,27,3.5,20,3.1,18,5,3.5,2.1,23.5,F,17,0,1,0,G,1,4,4,2,Not Completed
2,1.6,1.8,1.8,1.6,29,2.2,14,5,15,3.1,24,2.5,3.2,1.7,20.5,F,18,0,1,0,G,1,2,4,4,Not Completed
1.8,1.6,1.6,1.4,1.4,29,2,29,1.7,23,1.5,20,1.7,1.7,1.5,25.3,M,18,0,1,0,P,1,4,4,4,Completed
2.3,1.8,2,2,1.6,29,2.1,29,2.4,23,2.6,20,2.1,2.3,1.9,25.3,F,18,0,1,0,G,1,4,4,2,Completed
1.6,1.8,1.6,1.8,1.4,29,2,29,1.9,26,1.8,27,1.8,1.9,1.7,27.8,F,19,1,1,0,G,1,3,2,2,Not Completed
2.4,1.6,1.4,1.8,1.6,26,1.7,25,2.1,16,1.9,22,2,1.9,1.6,22.3,M,18,0,1,0,P,0,4,3,2,Not Completed
1.7,1.4,1.7,1.8,2.2,26,1.8,25,2,22,2.1,22,2,2,1.8,23.8,F,18,0,1,0,G,0,4,4,4,Not Completed
1.8,1.4,1.4,1.4,1.4,26,1.7,29,1.9,29,1.6,27,1.7,1.7,1.4,27.8,F,18,0,1,0,P,1,3,4,2,Completed
2.4,1.8,2,1.9,1.8,32,1.8,26,1.9,29,1.9,27,2,1.9,1.9,28.5,F,18,0,1,0,P,1,3,4,2,Completed
2.2,2.2,2.4,2.2,1.8,29,1.9,29,1.8,29,1.9,26,1.8,1.9,2.2,28.3,F,18,0,1,0,G,1,4,4,4,Completed
1.7,1.8,1.8,1.8,1.6,26,2.4,14,5,0,5,0,5,4.4,1.8,10,F,18,0,1,0,G,0,4,4,4,Not Completed
1.5,1.8,1.8,1.6,1.4,26,1.3,18,2.6,21,3.7,20,2.5,2.5,1.7,21.3,M,18,1,0,1,G,0,3,3,2,Completed
1.6,1.5,1.8,1.6,1.4,26,2.2,18,2.2,18,2.3,17,2.6,2.3,1.6,19.8,M,17,1,0,1,P,1,4,4,2,Not Completed
2,1.8,1.8,1.8,1.5,25,1.9,21,2,26,2.1,25,2.4,2.1,1.7,24.3,F,19,0,1,0,G,1,4,3,2,Not Completed
1.9,2,1.8,1.8,1.6,26,1.9,25,2,22,2.2,22,2.2,2.1,1.8,23.8,F,19,0,1,0,G,1,4,4,4,Completed
2.1,1.8,1.8,1.6,1.8,29,2,29,2.3,0,5,0,5,3.6,1.8,14.5,F,18,0,1,0,P,1,4,2,2,Not Completed
1.8,1.8,1.8,1.6,1.4,26,5,0,5,0,5,0,5,5,1.7,6.5,F,18,1,0,1,P,1,3,2,2,Not Completed
1.4,1.4,1.4,1.4,1.2,29,1.5,26,1.7,27,1.6,26,1.9,1.7,1.4,27,F,17,1,1,0,G,1,3,4,4,Not Completed
2.1,2.2,2.3,2.2,2,29,2,0,5,0,5,0,5,4.3,2.2,7.3,F,19,1,1,0,G,0,4,3,2,Not Completed
2,2.4,2.3,2.6,2.2,26,2.2,29,2,24,2.2,21,2.2,2.2,2.4,25,F,17,1,0,1,G,1,4,2,2,Completed
1.9,1.8,1.8,1.6,1.5,25,2.1,22,2,27,2.2,28,2.1,2.1,1.7,25.5,F,18,0,1,0,G,1,3,2,2,Completed
1.9,1.4,1.8,1.6,1.4,25,2.2,24,2.3,25,2.4,28,2.5,2.4,1.6,25.5,F,18,0,1,0,G,1,3,4,3,Not Completed
2.2,2.2,2.4,2,1.6,26,2,25,1.9,22,2,22,1.9,2,2.1,23.8,F,18,0,1,0,G,1,3,4,3,Not Completed
2.3,2,2.4,2.2,2,26,1.8,27,1.7,30,1.7,28,2.3,1.9,2.2,27.8,M,18,1,1,0,G,1,3,4,4,Completed
2.2,2.2,2.4,2,1.8,24,1.9,24,2.3,24,2.1,23,2,2.1,2.1,23.8,M,18,1,0,1,G,0,4,2,2,Not Completed
2,2,2.2,1.8,1.4,26,1.8,26,2,26,2.7,15,2.3,2.2,1.9,23.3,M,22,1,1,0,G,1,3,4,3,Completed
2,1.8,1.6,1.6,1.6,26,1.9,26,2,26,2.5,6,5,2.9,1.7,21,F,17,1,1,0,G,1,4,4,4,Not Completed
2.2,1.8,1.8,1.8,1.6,26,1.9,26,2,26,2.4,15,2.3,2.2,1.8,23.3,F,19,0,1,0,G,1,4,4,4,Not Completed
1.8,1.6,1.6,1.8,1.8,23,1.7,25,2,20,1.9,20,5,2.7,1.7,22,F,18,0,1,0,G,1,2,4,2,Not Completed
1.2,1.6,1.6,1.6,1.6,29,1.8,25,2,19,2.1,25,2.3,2.1,1.6,24.5,F,17,1,1,0,G,1,2,4,4,Completed
2.3,1.8,2,2.2,2,29,1.8,23,2.1,19,2.1,21,1.7,1.9,2,23,M,19,0,1,0,P,1,2,4,4,Completed
1.6,1.2,1.4,1.4,1.4,29,2.1,29,2.4,17,2.1,23,2.3,2.2,1.4,24.5,F,18,1,1,0,G,0,2,4,3,Not Completed
1.6,1.6,1.6,1.6,1.6,30,2.1,31,1.5,19,2.1,21,1.7,1.9,1.6,25.3,M,17,0,1,0,G,1,4,4,4,Completed
1.4,1.4,1.4,1.4,1.4,23,1.9,22,2.1,22,2,22,2.1,2,1.4,22.3,M,18,1,1,0,G,1,4,4,2,Not Completed
2.5,1.6,1.6,1.6,1.6,29,1.6,29,1.9,29,1.6,29,1.9,1.8,1.6,29,M,18,0,1,0,P,1,4,4,4,Completed
1.6,1.6,1.8,1.6,1.6,29,5,29,5,29,1.9,29,1.8,3.4,1.7,29,M,18,1,1,0,G,1,3,4,2,Not Completed
2.5,2.2,2.2,2.2,1.8,29,1.8,29,1.7,29,1.7,26,1.7,1.7,2.1,28.3,M,18,0,1,0,P,1,3,3,2,Completed
2.4,2.2,2.2,2.2,2.2,29,2,29,2.2,23,2.2,20,1.9,2.1,2.2,25.3,M,17,0,1,0,P,1,4,3,2,Completed
1.7,1.4,1.6,1.6,1.4,29,1.8,29,2,23,2,20,2.2,2,1.5,25.3,F,18,0,1,0,P,1,4,4,4,Not Completed
2,1.6,1.6,1.6,1.6,23,5,26,2.3,0,5,0,5,4.3,1.6,12.3,F,18,0,1,0,P,1,2,4,2,Not Completed
1.6,1.4,1.4,1.4,1.2,29,1.7,29,1.6,29,1.6,26,1.7,1.7,1.4,28.3,F,18,0,1,0,G,0,3,4,3,Not Completed
1.8,1.6,1.4,1.4,1.4,17,5,18,5,12,5,11,5,5,1.5,14.5,F,18,0,1,0,P,0,3,4,3,Not Completed
2.4,2.4,2.6,2.2,2,29,1.7,29,1.9,0,5,0,5,3.4,2.3,14.5,M,19,0,1,0,G,1,2,4,3,Not Completed
2.3,1.8,1.8,1.6,1.6,25,2.1,24,3,26,2.8,20,2.8,2.7,1.7,23.8,F,18,0,1,0,G,1,3,3,2,Completed
1.9,1.8,1.8,1.7,1.6,22,1.6,24,1.5,26,1.4,25,1.4,1.5,1.7,24.3,F,18,1,1,0,G,0,3,3,2,Completed
1.5,1.8,1.8,1.6,1.4,29,1.9,26,2.3,29,2,26,2,2.1,1.7,27.5,F,18,1,0,1,G,1,2,4,2,Not Completed
1.8,1.8,2,2.2,1.4,26,5,0,5,0,5,0,5,5,1.9,6.5,F,18,1,1,0,G,0,4,3,2,Not Completed
2.4,2,2,2,2,32,1.7,29,1.8,29,1.9,24,1.6,1.8,2,28.5,F,19,1,1,0,P,1,4,4,2,Completed
1.9,1.8,2,2,2.2,26,5,0,5,0,5,0,5,5,2,6.5,F,17,1,1,0,P,1,3,4,3,Not Completed
2,2,2.2,2,1.4,26,5,23,5,0,5,0,5,5,1.9,12.3,M,18,0,1,0,G,1,2,4,3,Not Completed
2.4,2,2.2,2,1.8,26,5,26,5,23,5,18,5,5,2,23.3,M,18,1,0,1,P,1,3,2,2,Not Completed
1.3,1.2,1.2,1.2,1.2,15,2.8,17,2.4,26,2.7,16,4,3,1.2,18.5,M,18,1,0,1,G,1,3,4,4,Not Completed
2,2.1,2.2,2.2,1.8,26,1.7,29,2,23,1.9,23,1.8,1.9,2.1,25.3,F,18,0,1,0,P,1,2,4,4,Completed
1.8,1.8,1.6,1.6,1.4,25,1.8,24,2.1,0,5,20,1.7,2.7,1.6,17.3,F,18,0,1,0,G,1,3,2,2,Not Completed
1.9,1.8,1.6,1.6,1.6,26,1.4,20,1.5,23,1.7,20,1.5,1.5,1.7,22.3,F,18,1,1,0,P,1,3,4,4,Completed
2,1.6,1.6,1.6,1.4,23,1.8,26,2,23,2.2,23,2.1,2,1.6,23.8,F,19,0,1,0,G,0,3,2,2,Completed
2.3,2.2,2.4,2,2.2,26,1.7,26,1.8,23,1.6,23,2.1,1.8,2.2,24.5,M,18,0,1,0,G,0,2,3,2,Completed
2.2,1.8,2,1.8,1.6,26,5,0,5,0,5,0,5,5,1.8,6.5,F,17,1,1,0,G,0,2,4,3,Not Completed
1.9,1.8,1.7,2,1.8,26,2.4,26,2.3,23,2.3,23,2.2,2.3,1.8,24.5,F,18,1,1,0,P,1,3,2,2,Not Completed
1.5,1.8,1.8,1.8,1.6,29,1.9,30,2.1,21,2.5,0,5,2.9,1.8,20,F,17,0,1,0,G,1,4,2,2,Not Completed
1.6,1.2,1.4,1.4,1.2,26,1.8,26,2.2,26,2,6,2.1,2,1.3,21,F,17,0,1,0,G,1,2,4,3,Completed
1.7,1.8,1.8,1.8,1.8,26,3,20,3,0,5,21,2.4,3.4,1.8,16.8,M,18,0,1,0,G,1,3,4,3,Not Completed
1.4,1.2,1.4,1.4,1.2,26,2.3,26,3.2,0,5,19,5,3.9,1.3,17.8,F,18,0,1,0,G,1,4,4,3,Not Completed
1.4,1.2,1.4,1.2,1.2,25,1.8,16,2.5,22,2.2,21,2.3,2.2,1.3,21,F,18,0,1,0,G,1,2,4,3,Not Completed
1.5,1.4,1.4,1.4,1.4,29,1.9,29,1.8,0,5,0,5,3.4,1.4,14.5,F,19,0,1,0,P,1,2,4,2,Not Completed
1.7,1.6,1.6,1.4,1.4,29,2.2,29,2.8,17,3.3,0,5,3.3,1.5,18.8,M,18,0,1,0,P,0,3,4,3,Not Completed
1.7,2,2,2,1.6,29,1.7,29,1.7,29,1.7,29,1.9,1.8,1.9,29,F,18,1,0,1,G,1,2,2,2,Completed
2.1,2.2,2,2,2,29,1.6,29,1.7,29,1.6,29,1.5,1.6,2.1,29,M,17,0,1,0,G,1,2,4,4,Completed
1.6,1.6,1.6,1.4,1.4,25,2.2,24,2.3,20,3.1,25,2,2.4,1.5,23.5,F,18,0,1,0,G,1,3,4,3,Completed
2.3,2.1,2,2.4,2.2,25,2.5,21,2.5,26,3.1,25,3,2.8,2.2,24.3,M,18,0,1,0,G,0,3,4,4,Completed
1.9,1.8,2.2,2,1.8,25,2.7,21,2.3,0,5,0,5,3.8,2,11.5,F,17,0,1,0,G,0,2,2,2,Not Completed
2.2,2,2,1.8,1.6,26,2,26,2.3,0,5,0,5,3.6,1.9,13,M,17,0,1,0,G,0,4,4,3,Not Completed
2.6,2.2,2.6,2.2,2.4,29,1.8,29,1.8,29,1.7,29,1.9,1.8,2.4,29,M,22,0,1,0,G,1,2,4,3,Completed
2.1,1.8,2.2,2.2,1.8,26,1.8,25,1.9,22,2.1,22,1.9,1.9,2,23.8,F,17,1,1,0,G,1,4,4,3,Completed
2.4,1.8,1.8,2.2,2,23,1.3,26,1.3,23,1.5,23,1.5,1.4,2,23.8,M,18,0,1,0,G,1,4,3,2,Completed
2,2,1.8,1.8,1.8,26,5,0,5,0,5,0,5,5,1.9,6.5,F,18,0,1,0,G,1,2,4,4,Not Completed
2,1.8,1.6,1.6,1.6,26,1.7,26,2.2,26,2,6,5,2.7,1.7,21,F,18,1,1,0,G,1,3,4,4,Not Completed
1.6,1.4,1.6,1.6,1.4,29,5,0,5,0,5,0,5,5,1.5,7.3,F,17,0,1,0,G,1,2,4,3,Not Completed
2.1,1.8,1.8,1.8,1.6,26,2.3,15,2.2,23,2.3,23,2.1,2.2,1.8,21.8,F,18,1,1,0,G,0,4,4,4,Completed
2.2,1.6,1.6,1.6,1.6,26,5,26,5,0,5,0,5,5,1.6,13,M,18,0,1,0,G,1,2,3,2,Not Completed
2.4,1.8,1.8,2,2,30,3.5,20,2.4,29,5,26,5,4,1.9,26.3,M,18,0,1,0,G,0,2,3,2,Not Completed
1.8,1.6,1.4,1.4,1.4,26,2.2,21,2.4,26,2.4,24,3.4,2.6,1.5,24.3,F,18,0,1,0,G,0,4,4,3,Not Completed
1.9,1.6,1.8,1.7,1.6,29,1.8,29,2.2,29,1.9,26,1.8,1.9,1.7,28.3,F,18,0,1,0,G,1,4,4,2,Not Completed
1.6,2.2,2.6,2.4,2.4,29,1.8,26,2.3,20,3.1,0,5,3.1,2.4,18.8,M,20,0,1,0,G,1,4,4,4,Not Completed
2.3,1.6,1.8,1.6,1.4,29,1.6,29,1.7,29,1.8,29,1.8,1.7,1.6,29,M,19,0,1,0,G,1,4,4,3,Completed
2,2.2,2.3,2,1.8,29,1.7,29,1.8,29,1.7,26,1.9,1.8,2.1,28.3,F,18,0,1,0,P,1,3,3,2,Completed
2.2,2,2,2.2,1.8,29,1.6,29,1.5,29,1.5,26,1.5,1.5,2,28.3,F,19,0,1,0,G,1,4,4,3,Completed
1.8,2.2,2.4,2.4,2.2,26,2,25,1.9,22,2.2,22,2,2,2.3,23.8,F,18,0,1,0,G,0,3,4,3,Completed
2,2.2,2.2,2,1.6,26,1.7,25,1.9,22,1.9,22,1.9,1.9,2,23.8,M,19,0,1,0,G,0,4,4,4,Completed
2.1,1.6,1.8,1.6,1.4,26,1.7,29,1.8,29,1.9,29,1.8,1.8,1.6,28.3,M,19,1,1,0,P,1,4,2,2,Completed
2,1.6,1.6,1.8,1.6,30,2.4,29,2,33,1.9,32,2.3,2.2,1.7,31,F,17,1,1,0,P,0,4,4,2,Completed
1.5,2,2,2,1.5,23,1.9,26,2.2,23,2.1,23,2.4,2.2,1.9,23.8,M,18,0,1,0,G,0,2,2,2,Not Completed
2.4,1.4,1.4,1.4,1.4,26,2.3,26,2.3,23,2.2,23,2.4,2.3,1.4,24.5,F,18,0,1,0,G,1,2,2,2,Not Completed
1.4,1.8,1.6,1.6,1.4,17,2.3,20,2.2,15,3.9,0,5,3.4,1.6,13,M,17,1,0,1,P,0,4,4,3,Not Completed
1.5,1.6,1.6,1.6,1.4,26,2.2,26,2.5,24,5,20,2.6,3.1,1.6,24,M,18,0,1,0,G,1,4,4,4,Not Completed
2,2,2.2,2,2,30,1.8,29,2,33,2.2,32,2.3,2.1,2.1,31,F,18,1,0,1,P,1,2,4,4,Completed
2.3,2.2,2,2,1.6,29,1.7,29,2.5,29,2.2,27,2.3,2.2,2,28.5,M,18,1,1,0,G,0,4,4,3,Completed
2.4,2.2,1.8,2.2,2,29,1.9,29,2,29,1.8,26,2.2,2,2.1,28.3,M,19,0,1,0,G,1,4,4,3,Completed
2,2,2,1.8,1.8,29,1.9,29,2,20,1.9,20,1.9,1.9,1.9,24.5,F,19,0,1,0,G,1,4,4,3,Completed
2,1.6,1.8,1.6,1.6,30,5,0,5,0,5,0,5,5,1.7,7.5,F,19,0,1,0,G,0,2,3,2,Not Completed
2.5,2.1,2,2.2,2.4,29,1.9,29,2.2,23,1.9,17,2.7,2.2,2.2,24.5,M,17,1,1,0,P,1,3,4,4,Not Completed
2.4,1.8,2,2.2,1.6,17,2.4,20,5,12,5,15,5,4.4,1.9,16,F,19,0,1,0,P,0,3,4,3,Not Completed
1.4,1.2,1.4,1.2,1.2,26,3.2,0,5,0,5,0,5,4.6,1.3,6.5,F,18,0,1,0,G,1,3,4,2,Not Completed
2.1,2.4,2.6,2.4,2.2,26,2.6,21,2.6,22,2.5,19,2.4,2.5,2.4,22,M,18,0,1,0,G,1,2,4,4,Not Completed
1.8,1.3,1.6,1.4,1.4,26,2.1,25,2.5,22,2.3,22,2.2,2.3,1.4,23.8,F,18,1,1,0,G,1,3,4,2,Completed
2.2,2,2,2,1.8,29,2.5,29,3,20,5,0,5,3.9,2,19.5,M,18,0,1,0,G,1,2,3,2,Not Completed
1.4,1.4,1.4,1.4,1.2,29,1.7,29,1.7,29,1.7,29,2,1.8,1.4,29,M,19,0,1,0,G,1,4,3,2,Completed
1.8,1.5,1.6,1.8,1.6,25,2.7,23,2.9,24,2.9,23,2.6,2.8,1.6,23.8,F,18,1,1,0,P,1,3,4,4,Not Completed
2,1.8,1.8,1.8,1.6,29,1.7,26,1.7,29,1.7,29,2,1.8,1.8,28.3,M,18,0,1,0,G,1,2,4,2,Completed
2.2,1.6,1.8,1.6,1.6,30,1.9,29,1.9,33,2.4,32,2,2.1,1.7,31,F,18,0,1,0,P,0,4,4,4,Completed
2.3,2.2,2.2,2.4,2.4,29,2,26,2.2,23,2.6,20,2.2,2.3,2.3,24.5,F,17,0,1,0,G,1,2,4,4,Completed
2,1.8,2.2,2,1.6,26,2.6,23,2.9,27,2.5,28,2.2,2.6,1.9,26,F,18,0,1,0,G,1,4,4,4,Completed
1.6,1.8,1.8,1.8,1.4,29,1.6,29,1.9,26,1.7,27,1.7,1.7,1.7,27.8,F,17,1,1,0,G,0,2,4,2,Completed
1.8,2.2,2.2,2.4,2.2,26,1.7,25,1.7,22,1.8,22,1.7,1.7,2.3,23.8,F,18,1,1,0,G,1,2,4,4,Completed
2.3,1.6,1.6,1.6,1.6,23,2,20,1.7,23,1.8,9,1.7,1.8,1.6,18.8,M,17,1,0,1,P,0,2,4,3,Completed
2.4,2,2,2,2,25,2,23,1.9,26,2.2,25,1.8,2,2,24.8,M,17,0,1,0,P,1,4,4,3,Not Completed
2,1.8,1.8,1.8,1.8,32,5,20,2.8,20,2.6,27,2.5,3.2,1.8,24.8,F,18,0,1,0,G,0,3,3,2,Not Completed
2.1,2.2,2.2,2.2,1.8,26,3,26,1.7,23,1.8,14,1.7,2.1,2.1,22.3,F,18,0,1,0,G,0,3,4,4,Completed
2.4,2.2,2.4,2,1.8,30,2,29,2.1,33,2.6,32,2.4,2.3,2.1,31,M,19,0,1,0,G,1,2,4,3,Completed
2,1.6,2,1.6,1.6,26,1.7,25,1.7,22,1.8,22,1.7,1.7,1.7,23.8,F,17,0,1,0,G,1,3,4,4,Completed
1.4,1.4,1.4,1.4,1.2,24,2.6,0,5,27,2.4,21,2.6,3.2,1.4,18,F,17,1,1,0,P,0,4,4,3,Not Completed
2.4,1.6,1.6,1.4,1.3,26,2.4,26,2.2,23,2.6,23,5,3.1,1.5,24.5,M,19,1,1,0,P,1,4,4,2,Not Completed
1.8,2.2,2,2.2,1.8,26,2.5,28,2.5,25,2.4,23,2,2.4,2.1,25.5,F,17,1,1,0,G,1,4,4,3,Not Completed
1.8,2,2,2,1.8,26,2.2,28,2.2,29,2.1,27,1.7,2.1,2,27.5,M,18,1,1,0,P,1,2,4,3,Completed
2.4,1.8,2,1.5,1.6,26,2.3,26,2.1,29,2.3,29,2.3,2.3,1.7,27.5,M,18,0,1,0,G,1,2,4,4,Completed
1.9,1.4,1.6,1.4,1.4,29,1.7,29,2,29,1.8,29,1.9,1.9,1.5,29,M,18,1,0,1,P,0,2,4,3,Not Completed
2.1,1.8,1.8,1.6,1.4,26,1.7,24,1.7,20,2.1,18,2.1,1.9,1.7,22,M,17,0,1,0,P,1,4,4,3,Not Completed
2,2,2,1.8,1.8,23,5,13,5,23,3.1,27,5,4.5,1.9,21.5,F,17,1,1,0,G,0,3,4,3,Not Completed
1.8,1.4,1.4,1.2,1.4,26,5,0,5,0,5,0,5,5,1.4,6.5,M,17,0,1,0,G,0,4,4,3,Not Completed
2,1.8,1.8,1.8,1.4,26,2.3,26,2.5,24,2.4,6,2.3,2.4,1.7,20.5,M,18,0,1,0,G,1,4,4,3,Completed
2.3,2,2,2,2,26,2.4,26,2.6,24,2.4,6,5,3.1,2,20.5,M,18,0,1,0,G,1,4,4,4,Not Completed
2,1.6,1.8,1.8,1.6,25,2.6,21,3,20,2.6,0,5,3.3,1.7,16.5,F,18,0,1,0,G,1,3,4,3,Not Completed
1.8,1.4,1.6,1.2,1.4,25,2,24,2.1,26,2.1,25,2,2.1,1.4,25,F,17,0,1,0,G,1,2,4,2,Completed
1.3,1.5,1.6,1.6,1.6,26,5,17,2.3,20,1.9,26,2.2,2.9,1.6,22.3,M,18,0,1,0,G,0,2,3,2,Not Completed
2.2,1.8,1.8,2,2.4,25,2,24,2.2,26,1.9,25,2.1,2.1,2,25,M,18,1,1,0,P,1,3,3,2,Not Completed
2.4,2.4,2.6,2,2,26,2.1,25,2.3,22,2.2,22,2.1,2.2,2.3,23.8,M,18,0,1,0,G,0,3,4,4,Completed
1.9,1.8,2,1.8,1.8,29,2,29,2,26,2.2,0,5,2.8,1.9,21,F,18,0,1,0,G,1,2,4,3,Not Completed
1.6,2,2.2,2,1.8,29,1.6,29,1.6,29,1.6,26,1.6,1.6,2,28.3,F,18,0,1,0,G,0,4,4,3,Completed
1.5,1.4,1.4,1.4,1.4,29,1.7,29,1.6,26,1.7,27,1.8,1.7,1.4,27.8,F,18,1,0,1,G,1,2,4,3,Completed
2,1.4,1.6,1.6,1.4,29,5,0,5,0,5,0,5,5,1.5,7.3,F,18,0,1,0,G,1,3,4,2,Not Completed
2,1.8,2,2,1.6,30,2.6,26,2.5,33,2.7,32,2.4,2.6,1.9,30.3,F,18,0,1,0,G,1,4,2,2,Not Completed
1.8,1.8,2,2.6,2.4,26,2.2,26,2,20,2,14,5,2.8,2.2,21.5,F,18,0,1,0,G,1,3,4,4,Not Completed
2,1.8,2,2.1,2,29,2.3,29,2.7,23,2.3,20,2.4,2.4,2,25.3,F,18,0,1,0,G,1,4,4,4,Completed
1.9,1.6,1.6,1.6,1.4,26,1.9,23,2.3,28,2.1,26,2.2,2.1,1.6,25.8,F,17,0,1,0,G,1,4,3,2,Completed
2.6,2.2,2.4,2,2,29,1.6,29,1.6,29,1.5,26,1.6,1.6,2.2,28.3,F,17,1,1,0,G,1,2,4,3,Not Completed
1.6,1.6,1.8,1.8,1.8,26,2,24,2.6,27,4,0,5,3.4,1.8,19.3,M,18,1,1,0,G,0,3,4,2,Not Completed
1.9,1.8,2,1.8,1.4,26,5,0,5,0,5,0,5,5,1.8,6.5,F,17,0,1,0,G,0,3,4,4,Not Completed
2,1.8,1.8,1.6,1.6,26,1.9,25,2,22,5,22,2,2.7,1.7,23.8,F,18,1,0,1,P,1,3,4,4,Not Completed
2.1,1.8,1.8,1.8,1.8,29,2.2,0,5,0,5,0,5,4.3,1.8,7.3,F,17,1,1,0,G,0,2,4,4,Not Completed
1.7,1.6,1.6,1.4,1.4,29,2.2,0,5,21,3,21,2.5,3.2,1.5,17.8,F,18,1,1,0,P,0,4,4,3,Not Completed
1.8,1.8,2,1.8,1.8,29,2.2,29,2.3,20,2.6,20,2.5,2.4,1.9,24.5,M,17,1,1,0,P,0,2,4,3,Completed
2.1,1.8,1.8,1.6,1.6,25,1.9,24,2.3,26,2.3,25,2.2,2.2,1.7,25,F,18,0,1,0,G,1,4,4,4,Completed
2.3,2.2,2.2,2.3,1.8,26,2.4,26,1.9,20,2,14,5,2.8,2.1,21.5,M,20,0,1,0,G,0,3,4,4,Not Completed
1.9,1.8,1.8,1.8,1.6,26,5,0,5,17,5,0,5,5,1.8,10.8,F,18,1,0,1,G,1,2,4,3,Not Completed
1.8,1.8,1.8,1.6,1.6,29,1.7,24,1.6,30,1.6,28,1.8,1.7,1.7,27.8,F,18,0,1,0,G,0,4,4,3,Completed
1.7,2,1.8,1.8,1.8,29,2.1,30,2.6,27,5,27,2.8,3.1,1.9,28.3,F,17,1,1,0,G,1,3,4,4,Not Completed
